#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
UBA6--ETV6	1	UBA6	23014	chr4:67633345:-	ETV6	49882	chr12:11853427:+	ONLY_REF_SPLICE	3c291ed0-60c5-4628-842d-dd943ccd5b6d	0.524	["INTERCHROMOSOMAL[chr4--chr12]"]	0.524	1.0	True
UBA6-DT--SEC31A	1	UBA6-DT	1276	chr4:67701484:+	SEC31A	68681	chr4:82827632:-	ONLY_REF_SPLICE	e65dbfa8-996c-41c5-be9a-a20dd7c5011d	0.524	[]	0.524	1.0	True
UGGT2--DNAJC3	1	UGGT2	16543	chr13:95970112:-	DNAJC3	53204	chr13:95757644:+	ONLY_REF_SPLICE	e8d37a37-0b85-4010-a94e-59dd6068ec3b	0.524	["INTRACHROMOSOMAL[chr13:0.01Mb]","LOCAL_INVERSION:-:+:[6591]"]	0.524	1.0	True
VPS53--RAB5IF	1	VPS53	4348	chr17:710533:-	RAB5IF	85664	chr20:36612010:+	ONLY_REF_SPLICE	ec5f52da-07df-4826-9529-6160eb4ba59e	0.524	[]	0.524	1.0	True
VRK2--HBS1L	1	VRK2	9945	chr2:58048967:+	HBS1L	32049	chr6:135039767:-	ONLY_REF_SPLICE	494d1f2e-00a6-452e-9e04-33292a093a1a	0.524	["INTERCHROMOSOMAL[chr2--chr6]"]	0.524	1.0	True
WASH9P--RTN4	1	WASH9P	1149	chr1:195263:-	RTN4	24978	chr2:54974764:-	ONLY_REF_SPLICE	e3529988-d07b-441d-8a6a-5d76f890e6f0	0.524	[]	0.524	1.0	True
XACT--LRCH2	1	XACT	4711	chrX:113963553:-	LRCH2	364146	chrX:115156667:-	ONLY_REF_SPLICE	d5998f02-da4b-412d-8d3f-6daf01faca40	0.524	["CCLE_StarF2019"]	0.524	1.0	True
XACT--LRCH2	1	XACT	4711	chrX:113963553:-	LRCH2	363038	chrX:115163783:-	ONLY_REF_SPLICE	a25b3c3e-ba4f-4d85-bdea-c057dc80ad28	0.524	["CCLE_StarF2019"]	0.524	1.0	True
XRN2--KIZ	1	XRN2	18655	chr20:21357792:+	KIZ	33621	chr20:21145565:+	ONLY_REF_SPLICE	3c38ae83-0287-4c73-9810-a3d8e323a645	0.524	["DEEPEST2019","TCGA_StarF2019","INTRACHROMOSOMAL[chr20:0.06Mb]","LOCAL_REARRANGEMENT:+:[56682]"]	0.524	1.0	True
YWHAE--CRK	1	YWHAE	1176	chr17:1400047:-	CRK	16627	chr17:1437155:-	ONLY_REF_SPLICE	db924a54-3b8f-4936-b8d8-81c75491445d	0.524	["DEEPEST2019","INTRACHROMOSOMAL[chr17:0.02Mb]","LOCAL_REARRANGEMENT:-:[20311]"]	0.524	1.0	True
ZFAS1--MICALL2	1	ZFAS1	2031	chr20:49279208:+	MICALL2	32091	chr7:1428791:-	ONLY_REF_SPLICE	058dd525-0de3-4d5b-a857-cddbd67bd606	0.524	["INTERCHROMOSOMAL[chr20--chr7]"]	0.524	1.0	True
ZMYM6--MRPS15	1	ZMYM6	2399	chr1:35030547:-	MRPS15	31288	chr1:36457981:-	ONLY_REF_SPLICE	ff237b22-a3fb-4b5a-9611-9b0cd5ed74b1	0.524	["INTRACHROMOSOMAL[chr1:1.42Mb]"]	0.524	1.0	True
ZNF138--SNHG12	1	ZNF138	1184	chr7:64794571:+	SNHG12	13673	chr1:28579981:-	ONLY_REF_SPLICE	a3f4b187-e755-4927-bb88-a74ca415a1ac	0.524	["INTERCHROMOSOMAL[chr7--chr1]"]	0.524	1.0	True
ZNF430--DAP3	1	ZNF430	3992	chr19:21034184:+	DAP3	31692	chr1:155738609:+	ONLY_REF_SPLICE	a49c559e-7771-4fab-b42d-00b9aa3ba3fe	0.524	["INTERCHROMOSOMAL[chr19--chr1]"]	0.524	1.0	True
ZNF595--CFAP298	1	ZNF595	2930	chr4:60153:+	CFAP298	12930	chr21:32610005:-	ONLY_REF_SPLICE	6212a969-e4d7-4de0-95a0-cfafd56e848b	0.524	[]	0.524	1.0	True
ZNF597--PPP2R5A	1	ZNF597	2511	chr16:3440807:-	PPP2R5A	18143	chr1:212329135:+	ONLY_REF_SPLICE	bef1f26c-54b3-419d-8843-542548a63834	0.524	["INTERCHROMOSOMAL[chr16--chr1]"]	0.524	1.0	True
ZNF670--TFB2M	1	ZNF670	1218	chr1:247078594:-	TFB2M	14607	chr1:246551302:-	ONLY_REF_SPLICE	08f5314e-552d-49b6-bfeb-36950b8d6275	0.524	["INTRACHROMOSOMAL[chr1:0.47Mb]"]	0.524	1.0	True
TCEA1--ATP6V1H	1	TCEA1	1386	chr8:54022063:-	ATP6V1H	26580	chr8:53817530:-	ONLY_REF_SPLICE	43bdbf19-0f88-44f9-b009-dd8cf4081ac1	0.524	["INTRACHROMOSOMAL[chr8:0.12Mb]"]	0.524	1.0	True
TBP--GLOD4	1	TBP	5139	chr6:170564632:+	GLOD4	15976	chr17:778744:-	ONLY_REF_SPLICE	baf97aac-5696-41ef-bc03-dbf6f831a744	0.524	["INTERCHROMOSOMAL[chr6--chr17]"]	0.524	1.0	True
TAF6--SLC25A37	1	TAF6	1638	chr7:100119204:-	SLC25A37	24665	chr8:23571335:+	ONLY_REF_SPLICE	98555c4c-2ef9-4dd8-8bfb-18c35d2c6885	0.524	["INTERCHROMOSOMAL[chr7--chr8]"]	0.524	1.0	True
SNX14--ENSG00000271793	1	SNX14	14268	chr6:85560774:-	ENSG00000271793	59665	chr6:85574378:-	ONLY_REF_SPLICE	a3fef9c2-4fb1-414d-83d2-2b3064155dc0	0.524	[]	0.524	1.0	True
SAP30L-AS1--TTC3	1	SAP30L-AS1	2627	chr5:154443362:-	TTC3	41729	chr21:37108392:+	ONLY_REF_SPLICE	94a8f857-ffbc-4c66-a3f4-275328680321	0.524	["INTERCHROMOSOMAL[chr5--chr21]"]	0.524	1.0	True
SCAND3--PHACTR2	1	SCAND3	1188	chr6:28616025:-	PHACTR2	38675	chr6:143807057:+	ONLY_REF_SPLICE	f5ce3b86-e705-4c2c-b367-2d9adf9b0135	0.524	[]	0.524	1.0	True
SERINC3--MYBL2	1	SERINC3	1173	chr20:44521913:-	MYBL2	27131	chr20:43702490:+	ONLY_REF_SPLICE	331639a4-3cee-41f6-bd3d-791d03246803	0.524	["INTRACHROMOSOMAL[chr20:0.78Mb]"]	0.524	1.0	True
SIK2--REXO2	1	SIK2	3431	chr11:111620402:+	REXO2	31528	chr11:114445979:+	ONLY_REF_SPLICE	847f315f-9e24-499f-9ba5-084c29141d4d	0.524	["INTRACHROMOSOMAL[chr11:2.71Mb]"]	0.524	1.0	True
SLC25A12--LUC7L2	1	SLC25A12	16293	chr2:171826798:-	LUC7L2	47432	chr7:139422163:+	ONLY_REF_SPLICE	023fd8cd-fde5-459e-93f0-5dd00da9fd31	0.524	[]	0.524	1.0	True
SLC25A13--PKM	1	SLC25A13	1206	chr7:96321942:-	PKM	34072	chr15:72208891:-	ONLY_REF_SPLICE	ad1d8a7c-63a1-4cef-b586-b2cdbc17b79d	0.524	["INTERCHROMOSOMAL[chr7--chr15]"]	0.524	1.0	True
MIB1--SCFD1	1	MIB1	1167	chr18:21705123:+	SCFD1	59316	chr14:30670256:+	ONLY_REF_SPLICE	dd15aa16-1c39-4be5-b40a-17b20f1906fb	0.524	["INTERCHROMOSOMAL[chr18--chr14]"]	0.524	1.0	True
SLC9A8--TRPV2	1	SLC9A8	16004	chr20:49884066:+	TRPV2	36412	chr17:16431784:+	ONLY_REF_SPLICE	2487de71-118d-443a-9a8a-fabdf9b07739	0.524	["INTERCHROMOSOMAL[chr20--chr17]"]	0.524	1.0	True
SNHG29--MIA3	1	SNHG29	3364	chr17:16441130:+	MIA3	31891	chr1:222648829:+	ONLY_REF_SPLICE	e11b0ea6-fa06-4994-8604-79224a100f46	0.524	[]	0.524	1.0	True
SNHG30--RAB3IP	1	SNHG30	1452	chr17:35568501:+	RAB3IP	19781	chr12:69812778:+	ONLY_REF_SPLICE	8e14c2c9-bde9-4ce0-8e25-42cddda1f09f	0.524	[]	0.524	1.0	True
SNHG4--HSP90AB1	1	SNHG4	3440	chr5:139278408:+	HSP90AB1	19020	chr6:44253045:+	ONLY_REF_SPLICE	29e52c36-e2dc-4f31-aeb7-687a3c8c6292	0.524	["INTERCHROMOSOMAL[chr5--chr6]"]	0.524	1.0	True
SPIRE2--IMMP2L	1	SPIRE2	1360	chr16:89818538:+	IMMP2L	26180	chr7:111561923:-	ONLY_REF_SPLICE	6658399d-a867-4c17-9984-ed3130fc8b4c	0.524	["INTERCHROMOSOMAL[chr16--chr7]"]	0.524	1.0	True
TAF1D--XPO1	1	TAF1D	9165	chr11:93734625:-	XPO1	50964	chr2:61482539:-	ONLY_REF_SPLICE	bdb60566-3d90-4452-b5c2-6f1631fab172	0.524	["INTERCHROMOSOMAL[chr11--chr2]"]	0.524	1.0	True
SRSF4--NDUFV2	1	SRSF4	1255	chr1:29181646:-	NDUFV2	29052	chr18:9134186:+	ONLY_REF_SPLICE	9006ea0e-dbf4-49ca-8e25-a4564a160d63	0.524	["INTERCHROMOSOMAL[chr1--chr18]"]	0.524	1.0	True
SSB--RGPD3	1	SSB	6987	chr2:169805839:+	RGPD3	26489	chr2:106435202:-	ONLY_REF_SPLICE	fda8405d-b3fb-46c3-b824-c584bf21acfa	0.524	["INTRACHROMOSOMAL[chr2:63.32Mb]"]	0.524	1.0	True
SSU72--RER1	1	SSU72	1386	chr1:1574478:-	RER1	18364	chr1:2395784:+	ONLY_REF_SPLICE	eeba933f-0fca-441e-80a3-b7e3265df97b	0.524	["INTRACHROMOSOMAL[chr1:0.82Mb]"]	0.524	1.0	True
SSX3--KPNA1	1	SSX3	6079	chrX:48349540:-	KPNA1	22436	chr3:122452064:-	ONLY_REF_SPLICE	353b9ebe-8f46-4f9d-81a9-f230d1f9e5a3	0.524	["INTERCHROMOSOMAL[chrX--chr3]"]	0.524	1.0	True
ST8SIA6--TBC1D5	1	ST8SIA6	2037	chr10:17453559:-	TBC1D5	29031	chr3:17623913:-	ONLY_REF_SPLICE	794e355a-8cb7-46a8-a344-1769f834f4e0	0.524	["INTERCHROMOSOMAL[chr10--chr3]"]	0.524	1.0	True
STIL--DHRS2	1	STIL	7247	chr1:47301561:-	DHRS2	36186	chr14:23643152:+	ONLY_REF_SPLICE	7577379a-2df9-47f4-b47a-e18d75e863d8	0.524	["INTERCHROMOSOMAL[chr1--chr14]"]	0.524	1.0	True
STK40--COPB1	1	STK40	2328	chr1:36372649:-	COPB1	41850	chr11:14458687:-	ONLY_REF_SPLICE	b99cd6a6-8291-4a71-a004-7d3de237c84f	0.524	["INTERCHROMOSOMAL[chr1--chr11]"]	0.524	1.0	True
STRADA--ASNS	1	STRADA	15976	chr17:63710728:-	ASNS	35995	chr7:97858405:-	ONLY_REF_SPLICE	f6034034-afe0-41ed-8f5b-5b5e3d8585e5	0.524	["INTERCHROMOSOMAL[chr17--chr7]"]	0.524	1.0	True
SYK--ENSG00000291147	1	SYK	14589	chr9:90888627:+	ENSG00000291147	37697	chr2:242172560:+	ONLY_REF_SPLICE	b5b1c0ef-cf52-4e96-9e56-6165de565505	0.524	[]	0.524	1.0	True
TAF1D--ENSG00000290807	1	TAF1D	1088	chr11:93784304:-	ENSG00000290807	19113	chr13:110957251:-	ONLY_REF_SPLICE	4f787631-8f35-4ff1-bdfa-93cf4fc0e1f6	0.524	[]	0.524	1.0	True
TAF1D--RNPC3	1	TAF1D	6726	chr11:93737064:-	RNPC3	33528	chr1:103555034:+	ONLY_REF_SPLICE	f037a4f2-b923-42b0-8885-2aca3748807c	0.524	["INTERCHROMOSOMAL[chr11--chr1]"]	0.524	1.0	True
MIR3667HG--PRPF18	1	MIR3667HG	1138	chr22:49657405:-	PRPF18	36965	chr10:13637997:+	ONLY_REF_SPLICE	2f6a3540-6c8f-4469-a925-fb2f6b5325e0	0.524	[]	0.524	1.0	True
LMNA--TMEM126B	1	LMNA	19306	chr1:156134975:+	TMEM126B	29645	chr11:85631687:+	ONLY_REF_SPLICE	55be3ac6-3001-42ca-9cd3-e1c362afcbc6	0.524	["INTERCHROMOSOMAL[chr1--chr11]"]	0.524	1.0	True
MEF2C--MEF2C-AS1	1	MEF2C	17295	chr5:88804598:-	MEF2C-AS1	60963	chr5:89031758:+	ONLY_REF_SPLICE	33c9350d-c841-41e6-a9b6-70ad3c746f94	0.524	["INTRACHROMOSOMAL[chr5:0.02Mb]","NEIGHBORS_OVERLAP:-:+:[20929]"]	0.524	1.0	True
ELP2--SLC35F2	1	ELP2	1628	chr18:36130071:+	SLC35F2	43539	chr11:107804770:-	ONLY_REF_SPLICE	4ab68efe-8cdf-4b50-9bdf-d5406920fd83	0.524	["INTERCHROMOSOMAL[chr18--chr11]"]	0.524	1.0	True
COMMD1--CCT4	1	COMMD1	6915	chr2:62000982:+	CCT4	15981	chr2:61883548:-	ONLY_REF_SPLICE	83d244be-d996-4be8-8cca-b60c5b8a9772	0.524	["INTRACHROMOSOMAL[chr2:0.00Mb]","NEIGHBORS_OVERLAP:+:-:[80]"]	0.524	1.0	True
COQ4--FDPS	1	COQ4	3782	chr9:128325881:+	FDPS	16394	chr1:155317941:+	ONLY_REF_SPLICE	5de928a3-8289-4a4d-a669-2ee9afc23c80	0.524	["INTERCHROMOSOMAL[chr9--chr1]"]	0.524	1.0	True
CRPPA-AS1--ARGLU1	1	CRPPA-AS1	8028	chr7:16266311:+	ARGLU1	18988	chr13:106557131:-	ONLY_REF_SPLICE	65fe9b00-f6de-4a97-a20e-4d4450a82708	0.524	[]	0.524	1.0	True
CTNND1--PSME3IP1	1	CTNND1	2631	chr11:57762119:+	PSME3IP1	40909	chr16:57173869:-	ONLY_REF_SPLICE	3203f2c9-fe8e-4b51-b090-534e812cba3e	0.524	[]	0.524	1.0	True
CTTN-DT--SET	1	CTTN-DT	1391	chr11:70398098:-	SET	14621	chr9:128691170:+	ONLY_REF_SPLICE	9c7417e3-9822-4d75-a100-df8ff4c99dca	0.524	[]	0.524	1.0	True
DANCR--ENSG00000291124	1	DANCR	1635	chr4:52712959:+	ENSG00000291124	22865	chr7:65760424:+	ONLY_REF_SPLICE	5c9ded9c-dc26-4f7f-adfa-3a4631045918	0.524	[]	0.524	1.0	True
DANCR--FAF1	1	DANCR	1635	chr4:52712959:+	FAF1	18910	chr1:50788205:-	ONLY_REF_SPLICE	64979b26-64b6-457a-b1d7-a3296009b631	0.524	["INTERCHROMOSOMAL[chr4--chr1]"]	0.524	1.0	True
DANCR--MRPL3	1	DANCR	1635	chr4:52712959:+	MRPL3	23847	chr3:131471279:-	ONLY_REF_SPLICE	b97fc5d0-c01a-4e48-80d4-47e2b3ea960e	0.524	["INTERCHROMOSOMAL[chr4--chr3]"]	0.524	1.0	True
DANCR--TMEM106C	1	DANCR	1635	chr4:52712959:+	TMEM106C	18837	chr12:47967208:+	ONLY_REF_SPLICE	c8049c43-53df-4a65-9908-f7d402e1f320	0.524	["INTERCHROMOSOMAL[chr4--chr12]"]	0.524	1.0	True
DANCR--UCKL1	1	DANCR	1635	chr4:52712959:+	UCKL1	24249	chr20:63941208:-	ONLY_REF_SPLICE	2a459b3c-12ac-4e25-bcc2-7f0f788ec4d5	0.524	["INTERCHROMOSOMAL[chr4--chr20]"]	0.524	1.0	True
DANCR--URI1	1	DANCR	1635	chr4:52712959:+	URI1	28236	chr19:30005361:+	ONLY_REF_SPLICE	c62268e5-9ed9-4492-99b9-2563c942a37c	0.524	["INTERCHROMOSOMAL[chr4--chr19]"]	0.524	1.0	True
DCAF16--EXOC1	1	DCAF16	1312	chr4:17810447:-	EXOC1	31586	chr4:55902344:+	ONLY_REF_SPLICE	82d8e2b7-4f44-4b53-a2ea-1924ec2b76e5	0.524	["INTRACHROMOSOMAL[chr4:38.04Mb]"]	0.524	1.0	True
DCAF16--TMEM132D-AS1	1	DCAF16	1312	chr4:17810447:-	TMEM132D-AS1	13947	chr12:129113065:+	ONLY_REF_SPLICE	f0f6fe4e-2e1e-4200-a75c-5c0587c3f56b	0.524	[]	0.524	1.0	True
DHX9--AP2B1	1	DHX9	11508	chr1:182860184:+	AP2B1	52088	chr17:35671754:+	ONLY_REF_SPLICE	0ea5b7f4-6569-4d7f-ac24-5ad182adc4b9	0.524	["INTERCHROMOSOMAL[chr1--chr17]"]	0.524	1.0	True
DLEU2--ELP3	1	DLEU2	2659	chr13:50081823:-	ELP3	48207	chr8:28137698:+	ONLY_REF_SPLICE	2babcde2-2d84-4810-88b1-493d2b848549	0.524	["INTERCHROMOSOMAL[chr13--chr8]"]	0.524	1.0	True
DMC1--GSPT1	1	DMC1	12114	chr22:38537592:-	GSPT1	25570	chr16:11887750:-	ONLY_REF_SPLICE	e1e8d230-a0a0-4cbe-a097-03b7c3490731	0.524	["INTERCHROMOSOMAL[chr22--chr16]"]	0.524	1.0	True
DSCR4--TTC27	1	DSCR4	2054	chr21:38120307:-	TTC27	27949	chr2:32733828:+	ONLY_REF_SPLICE	53ec169f-2bca-4a04-8002-f7b37f0f6116	0.524	["INTERCHROMOSOMAL[chr21--chr2]"]	0.524	1.0	True
EBLN1--DNAJC1	1	EBLN1	1100	chr10:22217916:-	DNAJC1	9335	chr10:21929141:-	ONLY_REF_SPLICE	92c57d7a-62d4-4b59-ae60-bd8cfda9a2a9	0.524	["INTRACHROMOSOMAL[chr10:0.21Mb]"]	0.524	1.0	True
EGLN2--INTS4	1	EGLN2	3420	chr19:40801415:+	INTS4	18923	chr11:77981576:-	ONLY_REF_SPLICE	01d1209e-d780-400c-b683-647c3d1a2f86	0.524	["INTERCHROMOSOMAL[chr19--chr11]"]	0.524	1.0	True
EHBP1--MDN1	1	EHBP1	15845	chr2:62874532:+	MDN1	46018	chr6:89781592:-	ONLY_REF_SPLICE	98c3bd4d-57af-4baa-9355-b4971d7533f1	0.524	["INTERCHROMOSOMAL[chr2--chr6]"]	0.524	1.0	True
EIF2S1--PSMA3	1	EIF2S1	3408	chr14:67365008:+	PSMA3	22407	chr14:58263705:+	ONLY_REF_SPLICE	9e90cc3e-e5ae-4518-8feb-a79df7f06c50	0.524	["INTRACHROMOSOMAL[chr14:9.09Mb]"]	0.524	1.0	True
EIF4A2--FHOD1	1	EIF4A2	3847	chr3:186786051:+	FHOD1	20584	chr16:67229718:-	ONLY_REF_SPLICE	8edb2277-7243-496c-bc1c-973663a203e1	0.524	["INTERCHROMOSOMAL[chr3--chr16]"]	0.524	1.0	True
EIF4A2--THOC1	1	EIF4A2	4069	chr3:186786273:+	THOC1	16249	chr18:259730:-	ONLY_REF_SPLICE	83c9c42c-3b93-48f5-941c-d2087e19475f	0.524	["INTERCHROMOSOMAL[chr3--chr18]"]	0.524	1.0	True
EIF4EBP2--U2AF1	1	EIF4EBP2	1402	chr10:70404546:+	U2AF1	23890	chr21:43095743:-	ONLY_REF_SPLICE	66d2ef69-85a6-46e7-8e27-e3818ed8b371	0.524	["INTERCHROMOSOMAL[chr10--chr21]"]	0.524	1.0	True
EIF4G2--HSP90AA1	1	EIF4G2	4034	chr11:10805907:-	HSP90AA1	19219	chr14:102086378:-	ONLY_REF_SPLICE	a9188e9d-ef6f-4a52-a55c-123fe9d9b204	0.524	["INTERCHROMOSOMAL[chr11--chr14]"]	0.524	1.0	True
CFAP36--LIAS	1	CFAP36	8555	chr2:55535763:+	LIAS	19142	chr4:39462196:+	ONLY_REF_SPLICE	90783acb-a6dc-464f-93de-2c42da048e6e	0.524	["INTERCHROMOSOMAL[chr2--chr4]"]	0.524	1.0	True
CETN4P--ATP5PD	1	CETN4P	1431	chr4:122732052:-	ATP5PD	12403	chr17:75039271:-	ONLY_REF_SPLICE	feae012e-60c8-4398-a1b6-c8c81099f969	0.524	[]	0.524	1.0	True
CENPK--EBNA1BP2	1	CENPK	2468	chr5:65561463:-	EBNA1BP2	32124	chr1:43167235:-	ONLY_REF_SPLICE	88a91e98-27c3-4762-8d9c-3b17e90280f6	0.524	["INTERCHROMOSOMAL[chr5--chr1]"]	0.524	1.0	True
ATP5ME--ESD	1	ATP5ME	2028	chr4:673303:-	ESD	7212	chr13:46793444:-	ONLY_REF_SPLICE	c50ddcd9-dbad-4e59-9f6d-21eb9b4c5c82	0.524	[]	0.524	1.0	True
AAR2--RAB5IF	1	AAR2	6672	chr20:36244926:+	RAB5IF	17545	chr20:36607715:+	ONLY_REF_SPLICE	40687992-f058-46c4-aedd-393f283950f8	0.524	[]	0.524	1.0	True
ABCF3--CCNB1	1	ABCF3	2349	chr3:184187443:+	CCNB1	17716	chr5:69177524:+	ONLY_REF_SPLICE	3612fda9-b65e-488c-8c7b-4918cb01f01c	0.524	["INTERCHROMOSOMAL[chr3--chr5]"]	0.524	1.0	True
ACAD9--PIK3R4	1	ACAD9	7797	chr3:128895416:+	PIK3R4	43866	chr3:130708492:-	ONLY_REF_SPLICE	c3bb7876-05b2-4847-9fa9-f27f39b7bf95	0.524	["INTRACHROMOSOMAL[chr3:1.76Mb]"]	0.524	1.0	True
ACSM3--SLC25A37	1	ACSM3	3673	chr16:20679449:+	SLC25A37	36424	chr8:23568322:+	ONLY_REF_SPLICE	1dc7ed82-99ab-4adb-8b07-33328a0f7ab7	0.524	["INTERCHROMOSOMAL[chr16--chr8]"]	0.524	1.0	True
ADAM10--PRPSAP1	1	ADAM10	4598	chr15:58717577:-	PRPSAP1	49954	chr17:76313891:-	ONLY_REF_SPLICE	da18f854-fa59-41fc-b76b-ebc8539ce7bc	0.524	["INTERCHROMOSOMAL[chr15--chr17]"]	0.524	1.0	True
ANKRD13C--VDAC3	1	ANKRD13C	2798	chr1:70336058:-	VDAC3	32689	chr8:42404867:+	ONLY_REF_SPLICE	d6896508-882b-4c88-b84c-bb974e5b61d9	0.524	["INTERCHROMOSOMAL[chr1--chr8]"]	0.524	1.0	True
ANO7--DCTD	1	ANO7	20467	chr2:241218381:+	DCTD	29620	chr4:182915575:-	ONLY_REF_SPLICE	c44c535d-1ab8-4a5c-bbb4-75bea7f61699	0.524	["INTERCHROMOSOMAL[chr2--chr4]"]	0.524	1.0	True
ARL17A--UBE2V2	1	ARL17A	3371	chr17:46570759:-	UBE2V2	34073	chr8:48043033:+	ONLY_REF_SPLICE	4b4bcf40-468f-4cb3-94b8-9b65c621c351	0.524	["INTERCHROMOSOMAL[chr17--chr8]"]	0.524	1.0	True
ASAH1--GSTP1	1	ASAH1	5614	chr8:18075541:-	GSTP1	26578	chr11:67584685:+	ONLY_REF_SPLICE	3cd93ec5-3ea8-4757-bdb7-c70c3bdfecef	0.524	["INTERCHROMOSOMAL[chr8--chr11]"]	0.524	1.0	True
ASNSP1--CRBN	1	ASNSP1	1247	chr8:46614277:-	CRBN	23631	chr3:3153488:-	ONLY_REF_SPLICE	9fad467c-4f56-4fdb-84d8-13b2e9876088	0.524	["INTERCHROMOSOMAL[chr8--chr3]"]	0.524	1.0	True
ATP5F1B--NANS	1	ATP5F1B	1814	chr12:56645171:-	NANS	19924	chr9:98082846:+	ONLY_REF_SPLICE	04c49c14-fccf-4f28-88c6-10fab6df3bba	0.524	[]	0.524	1.0	True
ATP5PO--ABCF2	1	ATP5PO	3476	chr21:33912289:-	ABCF2	19779	chr7:151216029:-	ONLY_REF_SPLICE	3e096a2e-478d-408f-ae83-dcefec03fbec	0.524	[]	0.524	1.0	True
CELF1--TMEM14B	1	CELF1	12780	chr11:47487159:-	TMEM14B	37068	chr6:10756467:+	ONLY_REF_SPLICE	7d42bf6b-cd1b-4395-b5f1-253e18ca86a3	0.524	["INTERCHROMOSOMAL[chr11--chr6]"]	0.524	1.0	True
ATP6V0E1--CCNL1	1	ATP6V0E1	2242	chr5:172994822:+	CCNL1	17139	chr3:157150381:-	ONLY_REF_SPLICE	025213d3-7fff-4d91-a6c3-9933d172be19	0.524	["INTERCHROMOSOMAL[chr5--chr3]"]	0.524	1.0	True
BCAS3--ATRAID	1	BCAS3	19701	chr17:60910702:+	ATRAID	60665	chr2:27213177:+	ONLY_REF_SPLICE	e20045a1-2965-4c4c-8814-54194044cfd6	0.524	["INTERCHROMOSOMAL[chr17--chr2]"]	0.524	1.0	True
BET1L--VRK2	1	BET1L	2789	chr11:205611:-	VRK2	33754	chr2:58154754:+	ONLY_REF_SPLICE	c5c4cc37-8a50-4de0-8ef8-498b61c24825	0.524	["INTERCHROMOSOMAL[chr11--chr2]"]	0.524	1.0	True
C16orf87--ORC6	1	C16orf87	2643	chr16:46824386:-	ORC6	21119	chr16:46695562:+	ONLY_REF_SPLICE	f2208639-112f-4d6b-98cd-17f55f2fa5ca	0.524	["DepMap2023","CCLE_StarF2019","INTRACHROMOSOMAL[chr16:0.10Mb]","LOCAL_INVERSION:-:+:[98213]"]	0.524	1.0	True
C16orf87--ORC6	1	C16orf87	2643	chr16:46824386:-	ORC6	18650	chr16:46693093:+	ONLY_REF_SPLICE	fbb7126b-454c-4006-acf5-347c4380b718	0.524	["DepMap2023","CCLE_StarF2019","INTRACHROMOSOMAL[chr16:0.10Mb]","LOCAL_INVERSION:-:+:[98213]"]	0.524	1.0	True
C7orf50--CDC73	1	C7orf50	3078	chr7:1127257:-	CDC73	20983	chr1:193130174:+	ONLY_REF_SPLICE	1b645642-fa0e-4d25-b516-938559c36849	0.524	["INTERCHROMOSOMAL[chr7--chr1]"]	0.524	1.0	True
CAMTA1--ZFYVE19	1	CAMTA1	6643	chr1:6871840:+	ZFYVE19	53747	chr15:40809119:+	ONLY_REF_SPLICE	346bf227-90d1-4ec0-bb22-c1386a9d9b7e	0.524	["INTERCHROMOSOMAL[chr1--chr15]"]	0.524	1.0	True
CBX5--NEDD4L	1	CBX5	1126	chr12:54280008:-	NEDD4L	38755	chr18:58165788:+	ONLY_REF_SPLICE	8991dd82-0056-4112-bd18-080d63a32a96	0.524	["INTERCHROMOSOMAL[chr12--chr18]"]	0.524	1.0	True
CBX5--SNX5	1	CBX5	1126	chr12:54280008:-	SNX5	28416	chr20:17961326:-	ONLY_REF_SPLICE	22dbe499-1174-47a4-ad64-bec4efc47862	0.524	["INTERCHROMOSOMAL[chr12--chr20]"]	0.524	1.0	True
CCDC144BP--NBR1	1	CCDC144BP	9530	chr17:18603604:-	NBR1	49793	chr17:43201686:+	ONLY_REF_SPLICE	fa63d62b-6e50-4450-b5a1-01bc7bad7563	0.524	[]	0.524	1.0	True
CCZ1P1--SDHAF3	1	CCZ1P1	1120	chr7:97972135:-	SDHAF3	10290	chr7:97181012:+	ONLY_REF_SPLICE	ed46bb47-f51a-49e4-9454-8a50bbef576a	0.524	[]	0.524	1.0	True
ELF1--DIAPH3	1	ELF1	1603	chr13:41060838:-	DIAPH3	23649	chr13:60016145:-	ONLY_REF_SPLICE	1c55b270-b521-4f3e-aec8-5a5f1d3e293a	0.524	["INTRACHROMOSOMAL[chr13:18.60Mb]"]	0.524	1.0	True
EMC1-AS1--GNAS	1	EMC1-AS1	1212	chr1:19210559:+	GNAS	24349	chr20:58895612:+	ONLY_REF_SPLICE	78ceafe0-fd7b-4966-91d8-ea4ff7730721	0.524	[]	0.524	1.0	True
MCM3--PGM3	1	MCM3	3647	chr6:52282045:-	PGM3	32376	chr6:83176060:-	ONLY_REF_SPLICE	9fa6dfb8-7f19-4eab-9023-31f7dd51666e	0.524	["INTRACHROMOSOMAL[chr6:30.88Mb]"]	0.524	1.0	True
ENSG00000213963--MTX2	1	ENSG00000213963	2606	chr2:177385286:-	MTX2	48450	chr2:176296860:+	ONLY_REF_SPLICE	146dafb7-8b69-47e1-b8b9-752d6e6aa4b0	0.524	[]	0.524	1.0	True
