#FusionName	num_LR	LeftGene	LeftLocalBreakpoint	LeftBreakpoint	RightGene	RightLocalBreakpoint	RightBreakpoint	SpliceType	LR_accessions	LR_FFPM	annots	max_LR_FFPM	frac_dom_iso	above_frac_dom_iso
SNHG29--RTN4IP1	1	SNHG29	1648	chr17:16439414:+	RTN4IP1	28468	chr6:106583420:-	ONLY_REF_SPLICE	SRR5009399.6526	1.625	[]	1.625	1.0	True
SNHG29--HSP90AA1	1	SNHG29	1648	chr17:16439414:+	HSP90AA1	23117	chr14:102086378:-	ONLY_REF_SPLICE	SRR5009376.14213	1.625	[]	1.625	1.0	True
SNHG19--VCP	1	SNHG19	1263	chr16:2155143:-	VCP	16059	chr9:35059219:-	ONLY_REF_SPLICE	SRR5009432.2503	1.625	["INTERCHROMOSOMAL[chr16--chr9]"]	1.625	1.0	True
SNHG16--NDUFA6	1	SNHG16	4672	chr17:76561398:+	NDUFA6	15008	chr22:42087175:-	ONLY_REF_SPLICE	SRR5009402.10998	1.625	["INTERCHROMOSOMAL[chr17--chr22]"]	1.625	1.0	True
SMPD4--KRT18	1	SMPD4	10304	chr2:130164374:-	KRT18	25396	chr12:52950328:+	ONLY_REF_SPLICE	SRR5009532.5390	1.625	["INTERCHROMOSOMAL[chr2--chr12]"]	1.625	1.0	True
TMED10--MRPL11	1	TMED10	1258	chr14:75176355:-	MRPL11	16079	chr11:66438259:-	ONLY_REF_SPLICE	SRR5009428.2333	1.625	["INTERCHROMOSOMAL[chr14--chr11]"]	1.625	1.0	True
SMOX--EIF4A1	1	SMOX	4834	chr20:4175263:+	EIF4A1	17114	chr17:7575119:+	ONLY_REF_SPLICE	SRR5009469.9047	1.625	["INTERCHROMOSOMAL[chr20--chr17]"]	1.625	1.0	True
SMC5--IMPA1	1	SMC5	10923	chr9:70298221:+	IMPA1	31950	chr8:81681563:-	ONLY_REF_SPLICE	SRR5009384.2443	1.625	["INTERCHROMOSOMAL[chr9--chr8]"]	1.625	1.0	True
SLC9A8--ZNF197	1	SLC9A8	4813	chr20:49839599:+	ZNF197	38165	chr3:44646491:+	ONLY_REF_SPLICE	SRR5009448.5810	1.625	["INTERCHROMOSOMAL[chr20--chr3]"]	1.625	1.0	True
SLC38A4-AS1--ENSG00000272369	1	SLC38A4-AS1	3783	chr12:46387972:+	ENSG00000272369	19729	chr12:46652390:+	ONLY_REF_SPLICE	SRR5009379.9380	1.625	[]	1.625	1.0	True
SLC35E2B--HNRNPK	1	SLC35E2B	1347	chr1:1692449:-	HNRNPK	21566	chr9:83978452:-	ONLY_REF_SPLICE	SRR5009373.5245	1.625	["INTERCHROMOSOMAL[chr1--chr9]"]	1.625	1.0	True
SLC30A7--IWS1	1	SLC30A7	1596	chr1:100896671:+	IWS1	24501	chr2:127523791:-	ONLY_REF_SPLICE	SRR5009504.4241	1.625	["INTERCHROMOSOMAL[chr1--chr2]"]	1.625	1.0	True
SRI--RBBP6	1	SRI	8890	chr7:88208507:-	RBBP6	35805	chr16:24570876:+	ONLY_REF_SPLICE	SRR5009481.4506	1.625	["INTERCHROMOSOMAL[chr7--chr16]"]	1.625	1.0	True
SSR1--DSP	1	SSR1	4447	chr6:7309917:-	DSP	27556	chr6:7555718:+	ONLY_REF_SPLICE	SRR5009469.9309	1.625	["INTRACHROMOSOMAL[chr6:0.19Mb]"]	1.625	1.0	True
STAG1--NCK1	1	STAG1	1209	chr3:136752195:-	NCK1	48483	chr3:136927984:+	ONLY_REF_SPLICE	SRR5009523.8555	1.625	["DEEPEST2019","TumorFusionsNAR2018","ChimerSeq","TCGA_StarF2019","INTRACHROMOSOMAL[chr3:0.11Mb]"]	1.625	1.0	True
STAG2--UPF2	1	STAG2	9759	chrX:124025918:+	UPF2	72572	chr10:11948508:-	ONLY_REF_SPLICE	SRR5009414.599	1.625	["INTERCHROMOSOMAL[chrX--chr10]"]	1.625	1.0	True
STARD3--NT5DC2	1	STARD3	4425	chr17:39653750:+	NT5DC2	20232	chr3:52529334:-	ONLY_REF_SPLICE	SRR5009504.10425	1.625	["INTERCHROMOSOMAL[chr17--chr3]"]	1.625	1.0	True
STK10--MYL6	1	STK10	1338	chr5:172187887:-	MYL6	33051	chr12:56158684:+	ONLY_REF_SPLICE	SRR5009530.5641	1.625	["INTERCHROMOSOMAL[chr5--chr12]"]	1.625	1.0	True
STPG4--RPS17	1	STPG4	7257	chr2:47108388:-	RPS17	17731	chr15:82540132:-	ONLY_REF_SPLICE	SRR5009424.3852	1.625	[]	1.625	1.0	True
STX8--RPL24	1	STX8	11836	chr17:9491829:-	RPL24	22414	chr3:101682492:-	ONLY_REF_SPLICE	SRR5009482.4162	1.625	["INTERCHROMOSOMAL[chr17--chr3]"]	1.625	1.0	True
SUGT1--NME2	1	SUGT1	4113	chr13:52659249:+	NME2	34326	chr17:51169937:+	ONLY_REF_SPLICE	SRR5009434.9566	1.625	[]	1.625	1.0	True
SURF6--EOLA2	1	SURF6	1150	chr9:133336039:-	EOLA2	13700	chrX:149934137:-	ONLY_REF_SPLICE	SRR5009460.4755	1.625	[]	1.625	1.0	True
TAF9--FBRSL1	1	TAF9	1357	chr5:69369657:-	FBRSL1	20223	chr12:132525734:+	ONLY_REF_SPLICE	SRR5009463.4702	1.625	["INTERCHROMOSOMAL[chr5--chr12]"]	1.625	1.0	True
TASP1--DNAJB6	1	TASP1	4395	chr20:13623446:-	DNAJB6	34722	chr7:157372147:+	ONLY_REF_SPLICE	SRR5009412.4245	1.625	["INTERCHROMOSOMAL[chr20--chr7]"]	1.625	1.0	True
TBPL1--MMS22L	1	TBPL1	4538	chr6:133980260:+	MMS22L	42824	chr6:97186690:-	ONLY_REF_SPLICE	SRR5009384.6608	1.625	["INTRACHROMOSOMAL[chr6:36.67Mb]"]	1.625	1.0	True
TELO2--ZNF706	1	TELO2	3280	chr16:1495623:+	ZNF706	22182	chr8:101201743:-	ONLY_REF_SPLICE	SRR5009436.9144	1.625	["INTERCHROMOSOMAL[chr16--chr8]"]	1.625	1.0	True
TEX10--HMGB1	1	TEX10	9367	chr9:100327787:-	HMGB1	28299	chr13:30463694:-	ONLY_REF_SPLICE	SRR5009523.28	1.625	["INTERCHROMOSOMAL[chr9--chr13]"]	1.625	1.0	True
TGIF1--MYL12B	1	TGIF1	8043	chr18:3450505:+	MYL12B	22404	chr18:3272884:+	ONLY_REF_SPLICE	SRR5009376.12333	1.625	["INTRACHROMOSOMAL[chr18:0.13Mb]"]	1.625	1.0	True
THOC6--CLPTM1L	1	THOC6	2620	chr16:3025988:+	CLPTM1L	24599	chr5:1318453:-	ONLY_REF_SPLICE	SRR5009532.14323	1.625	["INTERCHROMOSOMAL[chr16--chr5]"]	1.625	1.0	True
LINC02985--LRATD2	1	LINC02985	2377	chr12:122064682:+	LRATD2	13084	chr8:126553503:-	ONLY_REF_SPLICE	SRR5009371.2505	1.625	[]	1.625	1.0	True
LINC02008--SLC29A3	1	LINC02008	1244	chr3:81986381:+	SLC29A3	33474	chr10:71364446:+	ONLY_REF_SPLICE	SRR5009375.9767	1.625	[]	1.625	1.0	True
LINC02595--PAK1IP1	1	LINC02595	3135	chrX:45849375:-	PAK1IP1	9567	chr6:10697324:+	ONLY_REF_SPLICE	SRR5009429.8421	1.625	[]	1.625	1.0	True
DANCR--AMZ2	1	DANCR	1635	chr4:52712959:+	AMZ2	17670	chr17:68248644:+	ONLY_REF_SPLICE	SRR5009492.2553	1.625	["INTERCHROMOSOMAL[chr4--chr17]"]	1.625	1.0	True
DCBLD2--SLC3A2	1	DCBLD2	5450	chr3:98881540:-	SLC3A2	35434	chr11:62881019:+	ONLY_REF_SPLICE	SRR5009373.7352	1.625	["INTERCHROMOSOMAL[chr3--chr11]"]	1.625	1.0	True
DCAF8--RNFT1-DT	1	DCAF8	15550	chr1:160218324:-	RNFT1-DT	22517	chr17:59966403:+	ONLY_REF_SPLICE	SRR5009434.7880	1.625	[]	1.625	1.0	True
DANCR--SRSF11	1	DANCR	1635	chr4:52712959:+	SRSF11	26329	chr1:70239439:+	ONLY_REF_SPLICE	SRR5009460.18287	1.625	["INTERCHROMOSOMAL[chr4--chr1]"]	1.625	1.0	True
DANCR--PSMG3	1	DANCR	1635	chr4:52712959:+	PSMG3	16843	chr7:1569360:-	ONLY_REF_SPLICE	SRR5009375.237	1.625	["INTERCHROMOSOMAL[chr4--chr7]"]	1.625	1.0	True
DANCR--NTMT1	1	DANCR	1635	chr4:52712959:+	NTMT1	20189	chr9:129632650:+	ONLY_REF_SPLICE	SRR5009375.13370	1.625	["INTERCHROMOSOMAL[chr4--chr9]"]	1.625	1.0	True
DANCR--BSCL2	1	DANCR	1635	chr4:52712959:+	BSCL2	24457	chr11:62694711:-	ONLY_REF_SPLICE	SRR5009428.16352	1.625	["INTERCHROMOSOMAL[chr4--chr11]"]	1.625	1.0	True
CYBA--CDK10	1	CYBA	1128	chr16:88650956:-	CDK10	18132	chr16:89691806:+	ONLY_REF_SPLICE	SRR5009481.451	1.625	["INTRACHROMOSOMAL[chr16:1.03Mb]"]	1.625	1.0	True
CMTR2--CCT8	1	CMTR2	1580	chr16:71289136:-	CCT8	21504	chr21:29062243:-	ONLY_REF_SPLICE	SRR5009394.1948	1.625	["INTERCHROMOSOMAL[chr16--chr21]"]	1.625	1.0	True
CTTN-DT--LINC02940	1	CTTN-DT	1391	chr11:70398098:-	LINC02940	15832	chr21:39006784:-	ONLY_REF_SPLICE	SRR5009409.7855	1.625	[]	1.625	1.0	True
CRLF3--ENSG00000264112	1	CRLF3	1170	chr17:30824523:-	ENSG00000264112	26570	chr17:57989796:-	ONLY_REF_SPLICE	SRR5009528.5895	1.625	[]	1.625	1.0	True
COPS7B--BTF3	1	COPS7B	3547	chr2:231788732:+	BTF3	22158	chr5:73502488:+	ONLY_REF_SPLICE	SRR5009436.3354	1.625	["INTERCHROMOSOMAL[chr2--chr5]"]	1.625	1.0	True
COMMD1--B3GNT2	1	COMMD1	6915	chr2:62000982:+	B3GNT2	15543	chr2:62222212:+	ONLY_REF_SPLICE	SRR5009412.4033	1.625	["TCGA_StarF2019","INTRACHROMOSOMAL[chr2:0.05Mb]","NEIGHBORS[48866]"]	1.625	1.0	True
CNPY4--NUDC	1	CNPY4	1229	chr7:100119862:+	NUDC	18399	chr1:26945390:+	ONLY_REF_SPLICE	SRR5009424.5838	1.625	["INTERCHROMOSOMAL[chr7--chr1]"]	1.625	1.0	True
CNOT9--RARS1	1	CNOT9	1399	chr2:218568978:+	RARS1	18403	chr5:168488602:+	ONLY_REF_SPLICE	SRR5009390.8516	1.625	[]	1.625	1.0	True
DDX3X--USP9X	1	DDX3X	5118	chrX:41337465:+	USP9X	71911	chrX:41232387:+	ONLY_REF_SPLICE	SRR5009428.9427	1.625	["DEEPEST2019","INTRACHROMOSOMAL[chrX:0.10Mb]","LOCAL_REARRANGEMENT:+:[96769]"]	1.625	1.0	True
DDX5--METTL3	1	DDX5	5397	chr17:64503803:-	METTL3	24183	chr14:21499137:-	ONLY_REF_SPLICE	SRR5009394.1549	1.625	["INTERCHROMOSOMAL[chr17--chr14]"]	1.625	1.0	True
DDX5--RBM6	1	DDX5	3124	chr17:64506076:-	RBM6	25503	chr3:50048245:+	ONLY_REF_SPLICE	SRR5009440.1713	1.625	["INTERCHROMOSOMAL[chr17--chr3]"]	1.625	1.0	True
DHX9--RO60	1	DHX9	3479	chr1:182843434:+	RO60	33933	chr1:193075820:+	ONLY_REF_SPLICE	SRR5009528.14728	1.625	[]	1.625	1.0	True
DIAPH3--ENSG00000288767	1	DIAPH3	4657	chr13:60093628:-	ENSG00000288767	40536	chr13:33686867:+	ONLY_REF_SPLICE	SRR5009530.9895	1.625	[]	1.625	1.0	True
DLEU2--TRIM13	1	DLEU2	6869	chr13:50068097:-	TRIM13	44528	chr13:50020214:+	ONLY_REF_SPLICE	SRR5009436.9701	1.625	["INTRACHROMOSOMAL[chr13:0.02Mb]","NEIGHBORS_OVERLAP:-:+:[24593]"]	1.625	1.0	True
DLGAP1-AS1--SAE1	1	DLGAP1-AS1	1753	chr18:3594484:+	SAE1	23871	chr19:47203671:+	ONLY_REF_SPLICE	SRR5009373.7814	1.625	["INTERCHROMOSOMAL[chr18--chr19]"]	1.625	1.0	True
DNAAF5--SMIM12	1	DNAAF5	2802	chr7:729847:+	SMIM12	29123	chr1:34855982:-	ONLY_REF_SPLICE	SRR5009528.843	1.625	["INTERCHROMOSOMAL[chr7--chr1]"]	1.625	1.0	True
DNAJA4--MORF4L1	1	DNAJA4	4869	chr15:78270677:+	MORF4L1	33021	chr15:78894820:+	ONLY_REF_SPLICE	SRR5009460.2309	1.625	["INTRACHROMOSOMAL[chr15:0.53Mb]"]	1.625	1.0	True
DNAJC7--PPP2R5C	1	DNAJC7	14978	chr17:41994870:-	PPP2R5C	58701	chr14:101901719:+	ONLY_REF_SPLICE	SRR5009470.10967	1.625	["INTERCHROMOSOMAL[chr17--chr14]"]	1.625	1.0	True
DNASE2--GADD45GIP1	1	DNASE2	4214	chr19:12878382:-	GADD45GIP1	11075	chr19:12954526:-	ONLY_REF_SPLICE	SRR5009465.11048	1.625	["DEEPEST2019","TCGA_StarF2019","INTRACHROMOSOMAL[chr19:0.07Mb]","LOCAL_REARRANGEMENT:-:[71651]"]	1.625	1.0	True
DNTTIP2--MPHOSPH8	1	DNTTIP2	1842	chr1:93879077:-	MPHOSPH8	25159	chr13:19661698:+	ONLY_REF_SPLICE	SRR5009504.2633	1.625	["INTERCHROMOSOMAL[chr1--chr13]"]	1.625	1.0	True
DTNBP1--PSMB1	1	DTNBP1	1245	chr6:15662814:-	PSMB1	20574	chr6:170549113:-	ONLY_REF_SPLICE	SRR5009375.572	1.625	["INTRACHROMOSOMAL[chr6:154.87Mb]"]	1.625	1.0	True
E2F8--UBE3C	1	E2F8	2073	chr11:19240548:-	UBE3C	43224	chr7:157267585:+	ONLY_REF_SPLICE	SRR5009513.4432	1.625	["INTERCHROMOSOMAL[chr11--chr7]"]	1.625	1.0	True
EIF1--YBX1	1	EIF1	2305	chr17:41690189:+	YBX1	8770	chr1:42683403:+	ONLY_REF_SPLICE	SRR5009530.1551	1.625	["INTERCHROMOSOMAL[chr17--chr1]"]	1.625	1.0	True
EIF1AX--ZMYND8	1	EIF1AX	6627	chrX:20130516:-	ZMYND8	46192	chr20:47210897:-	ONLY_REF_SPLICE	SRR5009423.11556	1.625	["INTERCHROMOSOMAL[chrX--chr20]"]	1.625	1.0	True
EIF3C--NOMO1	1	EIF3C	2642	chr16:28711787:+	NOMO1	49917	chr16:14894998:+	ONLY_REF_SPLICE	SRR5009371.8208	1.625	["INTRACHROMOSOMAL[chr16:13.79Mb]"]	1.625	1.0	True
CNOT7--GJB2	1	CNOT7	7969	chr8:17237212:-	GJB2	22143	chr13:20189603:-	ONLY_REF_SPLICE	SRR5009384.7255	1.625	["INTERCHROMOSOMAL[chr8--chr13]"]	1.625	1.0	True
CFD--SRSF1	1	CFD	3504	chr19:861956:+	SRSF1	11816	chr17:58005041:-	ONLY_REF_SPLICE	SRR5009434.23	1.625	["INTERCHROMOSOMAL[chr19--chr17]"]	1.625	1.0	True
LINC01234--SNX5	1	LINC01234	2274	chr12:113767075:-	SNX5	31457	chr20:17957037:-	ONLY_REF_SPLICE	SRR5009540.540	1.625	["INTERCHROMOSOMAL[chr12--chr20]"]	1.625	1.0	True
ADPRS--DHX37	1	ADPRS	1224	chr1:36089115:+	DHX37	30674	chr12:124947887:-	ONLY_REF_SPLICE	SRR5009530.5584	1.625	[]	1.625	1.0	True
ANGEL2--PSMD9	1	ANGEL2	5481	chr1:213008210:-	PSMD9	27513	chr12:121903006:+	ONLY_REF_SPLICE	SRR5009405.4757	1.625	["INTERCHROMOSOMAL[chr1--chr12]"]	1.625	1.0	True
ANAPC5--ZNF34	1	ANAPC5	2570	chr12:121352134:-	ZNF34	30180	chr8:144780280:-	ONLY_REF_SPLICE	SRR5009513.6469	1.625	["INTERCHROMOSOMAL[chr12--chr8]"]	1.625	1.0	True
AMDHD2--CLPTM1L	1	AMDHD2	1767	chr16:2521123:+	CLPTM1L	27322	chr5:1318453:-	ONLY_REF_SPLICE	SRR5009424.5503	1.625	["INTERCHROMOSOMAL[chr16--chr5]"]	1.625	1.0	True
ALAS1--CNOT10	1	ALAS1	7472	chr3:52206751:+	CNOT10	37016	chr3:32764455:+	ONLY_REF_SPLICE	SRR5009451.2787	1.625	["INTRACHROMOSOMAL[chr3:19.42Mb]"]	1.625	1.0	True
AK6--CEP68	1	AK6	1357	chr5:69369657:-	CEP68	10552	chr2:65069399:+	ONLY_REF_SPLICE	SRR5009528.13607	1.625	[]	1.625	1.0	True
AGPAT5--MCPH1	1	AGPAT5	1246	chr8:6708887:+	MCPH1	48150	chr8:6499852:+	ONLY_REF_SPLICE	SRR5009394.3478	1.625	["ChimerKB","Klijn_CellLines","DEEPEST2019","DepMap2023","Cosmic","CCLE_StarF2019","INTRACHROMOSOMAL[chr8:0.06Mb]","LOCAL_REARRANGEMENT:+:[59853]"]	1.625	1.0	True
ADPGK--PFDN1	1	ADPGK	5044	chr15:72771783:-	PFDN1	22136	chr5:140246057:-	ONLY_REF_SPLICE	SRR5009398.6182	1.625	["INTERCHROMOSOMAL[chr15--chr5]"]	1.625	1.0	True
CDKN2A--CDK5RAP2	1	CDKN2A	2163	chr9:21994139:-	CDK5RAP2	18907	chr9:120545790:-	ONLY_REF_SPLICE	SRR5009380.5210	1.625	["INTRACHROMOSOMAL[chr9:98.39Mb]"]	1.625	1.0	True
ACTG1--DNAJA2	1	ACTG1	4920	chr17:81511927:-	DNAJA2	16802	chr16:46959419:-	ONLY_REF_SPLICE	SRR5009513.7415	1.625	["INTERCHROMOSOMAL[chr17--chr16]"]	1.625	1.0	True
ACP1--MYL12B	1	ACP1	4260	chr2:271939:+	MYL12B	15480	chr18:3272884:+	ONLY_REF_SPLICE	SRR5009460.18827	1.625	["INTERCHROMOSOMAL[chr2--chr18]"]	1.625	1.0	True
ABHD10--PHLDB2	1	ABHD10	3844	chr3:111986375:+	PHLDB2	15312	chr3:111884064:+	ONLY_REF_SPLICE	SRR5009465.2752	1.625	["INTRACHROMOSOMAL[chr3:0.00Mb]","LOCAL_REARRANGEMENT:+:[2493]"]	1.625	1.0	True
ABCF1--KRT18	1	ABCF1	3337	chr6:30578577:+	KRT18	20560	chr12:52951481:+	ONLY_REF_SPLICE	SRR5009505.5717	1.625	["INTERCHROMOSOMAL[chr6--chr12]"]	1.625	1.0	True
ABCC2--MRPL23	1	ABCC2	2412	chr10:99784781:+	MRPL23	40712	chr11:1950899:+	ONLY_REF_SPLICE	SRR5009528.15162	1.625	["INTERCHROMOSOMAL[chr10--chr11]"]	1.625	1.0	True
AARS1--TRMT112	1	AARS1	15072	chr16:70261044:-	TRMT112	26704	chr11:64317132:-	ONLY_REF_SPLICE	SRR5009399.4218	1.625	[]	1.625	1.0	True
ANXA11--PIAS1	1	ANXA11	1230	chr10:80205343:-	PIAS1	53399	chr15:68197633:+	ONLY_REF_SPLICE	SRR5009470.12350	1.625	["INTERCHROMOSOMAL[chr10--chr15]"]	1.625	1.0	True
API5--COPB1	1	API5	1234	chr11:43312196:+	COPB1	29915	chr11:14481097:-	ONLY_REF_SPLICE	SRR5009396.366	1.625	["INTRACHROMOSOMAL[chr11:28.81Mb]"]	1.625	1.0	True
AREG--RBM34	1	AREG	4130	chr4:74449248:+	RBM34	20182	chr1:235131997:-	ONLY_REF_SPLICE	SRR5009532.11090	1.625	["INTERCHROMOSOMAL[chr4--chr1]"]	1.625	1.0	True
ARHGEF28--MTREX	1	ARHGEF28	1165	chr5:73626322:+	MTREX	55897	chr5:55322327:+	ONLY_REF_SPLICE	SRR5009384.2878	1.625	[]	1.625	1.0	True
ASTE1--NECTIN3	1	ASTE1	2143	chr3:131026507:-	NECTIN3	19832	chr3:111112030:+	ONLY_REF_SPLICE	SRR5009435.4439	1.625	[]	1.625	1.0	True
ATAD2--PPIA	1	ATAD2	5187	chr8:123380529:-	PPIA	39372	chr7:44801287:+	ONLY_REF_SPLICE	SRR5009424.2714	1.625	["INTERCHROMOSOMAL[chr8--chr7]"]	1.625	1.0	True
ATF1--TBCA	1	ATF1	1598	chr12:50764307:+	TBCA	18068	chr5:77708347:-	ONLY_REF_SPLICE	SRR5009405.5413	1.625	["INTERCHROMOSOMAL[chr12--chr5]"]	1.625	1.0	True
ATRX--TUBB	1	ATRX	1252	chrX:77785982:-	TUBB	62441	chr6:30722537:+	ONLY_REF_SPLICE	SRR5009519.4812	1.625	["INTERCHROMOSOMAL[chrX--chr6]"]	1.625	1.0	True
B3GNTL1--RPL38	1	B3GNTL1	9992	chr17:83005115:-	RPL38	25170	chr17:74203918:+	ONLY_REF_SPLICE	SRR5009394.991	1.625	["INTRACHROMOSOMAL[chr17:8.73Mb]"]	1.625	1.0	True
BUB3--YBX1	1	BUB3	2326	chr10:123155727:+	YBX1	22017	chr1:42700781:+	ONLY_REF_SPLICE	SRR5009463.1561	1.625	["INTERCHROMOSOMAL[chr10--chr1]"]	1.625	1.0	True
CAPN2--BARD1	1	CAPN2	1239	chr1:223701831:+	BARD1	36462	chr2:214769312:-	ONLY_REF_SPLICE	SRR5009399.5985	1.625	["INTERCHROMOSOMAL[chr1--chr2]"]	1.625	1.0	True
CBX3--UBE2G2	1	CBX3	5759	chr7:26208555:+	UBE2G2	16186	chr21:44788095:-	ONLY_REF_SPLICE	SRR5009380.5155	1.625	["INTERCHROMOSOMAL[chr7--chr21]"]	1.625	1.0	True
CCDC6--LYAR	1	CCDC6	9638	chr10:59804420:-	LYAR	27832	chr4:4268615:-	ONLY_REF_SPLICE	SRR5009414.2600	1.625	["INTERCHROMOSOMAL[chr10--chr4]"]	1.625	1.0	True
CCDC66--DTNBP1	1	CCDC66	20398	chr3:56617605:+	DTNBP1	33407	chr6:15615399:-	ONLY_REF_SPLICE	SRR5009481.1432	1.625	["INTERCHROMOSOMAL[chr3--chr6]"]	1.625	1.0	True
CCNB1--ATP5F1B	1	CCNB1	5679	chr5:69175537:+	ATP5F1B	13262	chr12:56643587:-	ONLY_REF_SPLICE	SRR5009523.674	1.625	[]	1.625	1.0	True
CD9--PSMG3	1	CD9	1851	chr12:6200565:+	PSMG3	17552	chr7:1569360:-	ONLY_REF_SPLICE	SRR5009432.6460	1.625	["INTERCHROMOSOMAL[chr12--chr7]"]	1.625	1.0	True
CDK7--DANCR	1	CDK7	1659	chr5:69235453:+	DANCR	17197	chr4:52712824:+	ONLY_REF_SPLICE	SRR5009432.3141	1.625	["INTERCHROMOSOMAL[chr5--chr4]"]	1.625	1.0	True
EIF3G--GSTT2B	1	EIF3G	2251	chr19:10118668:-	GSTT2B	10808	chr22:23958701:-	ONLY_REF_SPLICE	SRR5009405.5653	1.625	["INTERCHROMOSOMAL[chr19--chr22]"]	1.625	1.0	True
EIF4A2--KIF22	1	EIF4A2	5380	chr3:186787584:+	KIF22	21119	chr16:29804814:+	ONLY_REF_SPLICE	SRR5009447.4566	1.625	["INTERCHROMOSOMAL[chr3--chr16]"]	1.625	1.0	True
EIF4E2--RPL10	1	EIF4E2	1086	chr2:232550744:+	RPL10	24776	chrX:154399338:+	ONLY_REF_SPLICE	SRR5009405.6906	1.625	["INTERCHROMOSOMAL[chr2--chrX]"]	1.625	1.0	True
GPX4--UBE2D3	1	GPX4	2529	chr19:1105510:+	UBE2D3	15032	chr4:102809855:-	ONLY_REF_SPLICE	SRR5009505.9897	1.625	["INTERCHROMOSOMAL[chr19--chr4]"]	1.625	1.0	True
HECTD1--STRN3	1	HECTD1	3008	chr14:31205797:-	STRN3	72547	chr14:30902643:-	ONLY_REF_SPLICE	SRR5009481.70	1.625	["INTRACHROMOSOMAL[chr14:0.07Mb]","NEIGHBORS[73711]"]	1.625	1.0	True
H2AC6--NME4	1	H2AC6	1489	chr6:26124633:+	NME4	8934	chr16:398990:+	ONLY_REF_SPLICE	SRR5009436.11249	1.625	[]	1.625	1.0	True
GYS1--NDUFB2	1	GYS1	5320	chr19:48985461:-	NDUFB2	27361	chr7:140706563:+	ONLY_REF_SPLICE	SRR5009532.11786	1.625	["INTERCHROMOSOMAL[chr19--chr7]"]	1.625	1.0	True
GULP1--RPE	1	GULP1	1498	chr2:188292166:+	RPE	32791	chr2:210015973:+	ONLY_REF_SPLICE	SRR5009519.485	1.625	["INTRACHROMOSOMAL[chr2:21.41Mb]"]	1.625	1.0	True
GTF2A2--ANXA2	1	GTF2A2	1136	chr15:59657406:-	ANXA2	22066	chr15:60386086:-	ONLY_REF_SPLICE	SRR5009409.3935	1.625	["DEEPEST2019","INTRACHROMOSOMAL[chr15:0.69Mb]"]	1.625	1.0	True
GSTO1--RPS16	1	GSTO1	5436	chr10:104259798:+	RPS16	12092	chr19:39435708:-	ONLY_REF_SPLICE	SRR5009530.1943	1.625	["INTERCHROMOSOMAL[chr10--chr19]"]	1.625	1.0	True
GPCPD1--NUP85	1	GPCPD1	3339	chr20:5598725:-	NUP85	45958	chr17:75235100:+	ONLY_REF_SPLICE	SRR5009428.9433	1.625	["INTERCHROMOSOMAL[chr20--chr17]"]	1.625	1.0	True
EIF4G2--GAS5	1	EIF4G2	4034	chr11:10805907:-	GAS5	20070	chr1:173864704:-	ONLY_REF_SPLICE	SRR5009447.10286	1.625	["INTERCHROMOSOMAL[chr11--chr1]"]	1.625	1.0	True
GPALPP1--COG3	1	GPALPP1	1214	chr13:44989742:+	COG3	42547	chr13:45516143:+	ONLY_REF_SPLICE	SRR5009435.4355	1.625	["INTRACHROMOSOMAL[chr13:0.43Mb]"]	1.625	1.0	True
GP6-AS1--EBLN3P	1	GP6-AS1	7322	chr19:55046898:+	EBLN3P	18431	chr9:37086668:+	ONLY_REF_SPLICE	SRR5009442.1230	1.625	[]	1.625	1.0	True
GOSR1--FAM133B	1	GOSR1	10351	chr17:30492753:+	FAM133B	26735	chr7:92581603:-	ONLY_REF_SPLICE	SRR5009440.2929	1.625	["INTERCHROMOSOMAL[chr17--chr7]"]	1.625	1.0	True
GOLGA2P7--FAH	1	GOLGA2P7	1894	chr15:84204426:-	FAH	23524	chr15:80177537:+	ONLY_REF_SPLICE	SRR5009436.8321	1.625	["INTRACHROMOSOMAL[chr15:4.01Mb]"]	1.625	1.0	True
GNS--KANSL2	1	GNS	1347	chr12:64759085:-	KANSL2	35502	chr12:48655060:-	ONLY_REF_SPLICE	SRR5009440.1423	1.625	["INTRACHROMOSOMAL[chr12:16.03Mb]"]	1.625	1.0	True
GNL3--RANGAP1	1	GNL3	6802	chr3:52691071:+	RANGAP1	30220	chr22:41246672:-	ONLY_REF_SPLICE	SRR5009504.6525	1.625	["INTERCHROMOSOMAL[chr3--chr22]"]	1.625	1.0	True
HECTD2--RPP30	1	HECTD2	2297	chr10:91410576:+	RPP30	37130	chr10:90885812:+	ONLY_REF_SPLICE	SRR5009528.5762	1.625	["INTRACHROMOSOMAL[chr10:0.50Mb]"]	1.625	1.0	True
HK1--AKAP12	1	HK1	12736	chr10:69319010:+	AKAP12	42798	chr6:151348711:+	ONLY_REF_SPLICE	SRR5009516.1485	1.625	["INTERCHROMOSOMAL[chr10--chr6]"]	1.625	1.0	True
HMGA1--ATG3	1	HMGA1	5598	chr6:34243518:+	ATG3	14920	chr3:112550262:-	ONLY_REF_SPLICE	SRR5009519.2266	1.625	["INTERCHROMOSOMAL[chr6--chr3]"]	1.625	1.0	True
HPS1--SPIDR	1	HPS1	3629	chr10:98443124:-	SPIDR	58408	chr8:47713489:+	ONLY_REF_SPLICE	SRR5009429.3783	1.625	["INTERCHROMOSOMAL[chr10--chr8]"]	1.625	1.0	True
