##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-08-12T20:18:05.529930274Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/H9_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr8	56049679	56049680	chr14	52727980	52727981	BP736	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000236814,PSMC6;GI=ENSG00000236814.1,ENSG00000100519.12;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.921875,0.889078;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr8:56049679-/chr14:52727980+	RN=36a34d19-abcf-4fa9-a362-88fdedeec15a-ccs;ON=.;CB=.
chr8	56049679	56049680	chr2	70087706	70087707	BP714	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000236814,PCBP1;GI=ENSG00000236814.1,ENSG00000169564.7;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.912335,0.918296;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr8:56049679-/chr2:70087706+	RN=f6e6fe1e-509f-4101-8493-103aa8816bcc-ccs;ON=.;CB=.
chr8	56050290	56050291	chr14	52721149	52721150	BP737	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000236814,PSMC6;GI=ENSG00000236814.1,ENSG00000100519.12;GC=1,1;CL=FUSION:1;MQ=60,5.01029;MI=0.907029,0.925699;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr8:56050290-/chr14:52721149+	RN=3a1223e0-98a7-4191-9e44-99185240424e-ccs;ON=.;CB=.
chr8	56074076	56074077	chr11	47191453	47191454	BP732	MEDIUM	-	-	RC=7;MD=180;GN=RPS20,ENSG00000243802;GI=ENSG00000008988.11,ENSG00000243802.2;GC=7,7;CL=FUSION:7;MQ=11.2779,6.43623;MI=0.886716,0.899387;SA=6,1;BP=7;EX=7,5;IN=0,0;AC=chr8:56074076-/chr11:47191453-	RN=855993b3-870f-40f7-9929-abf857752019-ccs,3be43c33-8df0-4bac-955f-2703a56cfe20-ccs,f34d16b0-3fe4-4f66-afb1-169db41e8f28-ccs,6b251004-fbeb-4122-973c-f7c48a5fd564-ccs,9dd2b26f-4771-47e9-84f8-f8b3d517ebc0-ccs,e8c26b59-7605-4f0c-b070-b734b7333376-ccs,7c75b9d0-9d1f-4692-8355-d50006d6e54b-ccs;ON=.;CB=.
chr8	56074378	56074379	chr5	108593611	108593612	BP718	MEDIUM	-	+	RC=1;MD=0;GN=RPS20,ENSG00000244245;GI=ENSG00000008988.11,ENSG00000244245.1;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.96748,0.859504;SA=0,1;BP=1;EX=1,0;IN=0,0;AC=chr8:56074378-/chr5:108593611+	RN=baf024dc-260e-45b8-80c4-0a30f2a5b900-ccs;ON=.;CB=.
chr8	56074428	56074429	chr2	112622207	112622208	BP714	MEDIUM	-	-	RC=6;MD=48.4;GN=RPS20,ENSG00000231747;GI=ENSG00000008988.11,ENSG00000231747.1;GC=6,6;CL=FUSION:6;MQ=35.7327,2.24824;MI=0.895321,0.889064;SA=5,1;BP=6;EX=5,1;IN=0,0;AC=chr8:56074428-/chr2:112622207-	RN=516d34bb-757f-435c-8769-551bdf7a501a-ccs,451aab8b-efdd-4f78-887b-23ac44a4d21a-ccs,9ddf432d-3dbd-4bcb-adef-8385a186d185-ccs,2b05c346-2cd6-47bf-8c84-f046a5949b0d-ccs,dc2970fb-e8da-4e92-9d65-1d86303202e7-ccs,e8d966d4-196a-45de-ae72-de065ea5112b-ccs;ON=.;CB=.
chr8	56477032	56477033	chr2	109546238	109546239	BP715	MEDIUM	-	-	RC=5;MD=0;GN=SEPTIN10P1,SEPTIN10;GI=ENSG00000253541.1,ENSG00000186522.15;GC=5,5;CL=FUSION:5;MQ=60,60;MI=0.915777,0.904122;SA=5,0;BP=5;EX=4,5;IN=0,0;AC=chr8:56477032-/chr2:109546238-	RN=c97a2a5e-6c55-4182-b6e0-d7cc4f2f86a2-ccs,37c67f5b-1f35-4a02-bfc5-e0ba4e8c652e-ccs,22d17e26-2981-48a9-a586-ce39d5bcdfca-ccs,1ca59443-c4a4-4b1e-8f83-5ecb38853b04-ccs,100fc2b3-1589-4841-8cda-98cf2ab9b318-ccs;ON=.;CB=.
chr8	56963198	56963199	chr3	57627386	57627387	BP716	MEDIUM	-	-	RC=1;MD=0;GN=BPNT2,DENND6A;GI=ENSG00000104331.9,ENSG00000174839.13;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.941176,0.907717;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr8:56963198-/chr3:57627386-	RN=6ac7f3c7-1a2c-4b99-96ca-3ec8b8fe34f6-ccs;ON=.;CB=.
chr8	60189045	60189046	chr19	12894610	12894611	BP746	MEDIUM	-	+	RC=1;MD=0;GN=CA8,RPS6P25;GI=ENSG00000178538.10,ENSG00000240616.1;GC=1,1;CL=FUSION:1;MQ=60,29;MI=0.935155,0.888112;SA=0,1;BP=1;EX=1,0;IN=0,1;AC=chr8:60189045-/chr19:12894610+	RN=3c978c34-5b68-4fb0-bbbe-203e013d0f0c-ccs;ON=.;CB=.
chr8	61714267	61714268	chr19	48446729	48446730	BP747	MEDIUM	-	+	RC=1;MD=0;GN=ASPH,GRWD1;GI=ENSG00000198363.18,ENSG00000105447.13;GC=1,1;CL=FUSION:1;MQ=60,28.0089;MI=0.969349,0.944802;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr8:61714267-/chr19:48446729+	RN=83ce65f2-e558-4bd3-87ad-b8e1eb053c0d-ccs;ON=.;CB=.
chr8	62143514	62143515	chr16	23689855	23689856	BP745	MEDIUM	-	+	RC=75;MD=174;GN=PLK1,ENSG00000237810;GI=ENSG00000166851.15,ENSG00000237810.3;GC=75,75;CL=PotentialTransSplicing:75;MQ=10.9032,59.6155;MI=0.872233,0.866575;SA=64,36;BP=75;EX=75,75;IN=0,0;AC=chr16:23679339+/chr8:62144383-,chr16:23680252+/chr8:62144111-,chr16:23681060+/chr8:62144111-,chr16:23683985+/chr8:62144111-,chr8:62143514-/chr16:23689855+	RN=6a4c48ec-6559-49e6-93b9-2a6f94239dae-ccs,d2003256-b88d-456c-b141-779e5dcf17ca-ccs,fa7a94c7-46b7-4f82-96d3-005233f64202-ccs,9ce03dfe-a0a7-430e-8445-ff040821d115-ccs,08132e63-e028-4807-97e7-06ead8e6ba85-ccs,8c834ec4-c311-498c-be61-8a3b9d8e935a-ccs,8b483cef-332c-4221-afdf-84766ce326fb-ccs,dc43399f-465b-4e99-b77f-5c68d7f8b9d8-ccs,429171f0-7697-484a-a2f2-64930bfc2aba-ccs,a853b86b-0136-4523-8770-5be2388e4332-ccs,1ce5fc69-5288-4f91-9aff-194241aca70e-ccs,4ed73d67-0fce-42ad-9943-d0f3c6a3202d-ccs,a9c23003-0634-4277-89f4-7d14014f783c-ccs,72c49964-2a76-4a34-a40c-81f0cdf7b43f-ccs,4153f8a4-b33d-4c90-b1df-92d1f62a8fb1-ccs,1363652f-d6f3-46f1-8337-ec9cc31ae670-ccs,932286f7-0e31-41ef-a216-576ec5924a74-ccs,b6db496e-49c7-4968-826a-4274778b5f23-ccs,3dc1a58b-9b36-41bf-80e2-682566586704-ccs,d0004ac7-9d29-4afd-b742-4608ae984676-ccs,8a9d3cba-2543-4d44-abff-289a4db7361c-ccs,5d1f3f83-9d60-49c3-bc80-b2a2971f209a-ccs,b1e89152-cc40-4fb4-b8dc-898b3ea048b7-ccs,274f8786-c2ad-45fc-8cb5-4bfafcf2591e-ccs,32e96179-93b4-4ab6-8833-587e8f44688d-ccs,414a915e-0fea-4984-9fa9-bfdc1c55b701-ccs,5219aeeb-8a12-4d9c-adbd-745998915a20-ccs,f1d0d080-5994-4f5e-9a7f-f6ad86ddc893-ccs,883c9a74-4a70-4c95-963d-b4672064c6e8-ccs,32c46efe-bd6f-4878-8946-aeb505b0968d-ccs,9aa3ccc2-b5de-4b85-be38-e9317ec5288c-ccs,57438799-d285-4177-bf38-acaddedc7d9b-ccs,5f274157-6d4e-4161-8f80-bf872908f12a-ccs,37378df4-e201-44a9-9379-2e96bfeed113-ccs,9ac89b7a-ec96-46ad-b3b4-9f7b6ae8f71f-ccs,1a689702-4743-4387-9813-00ecec18a27b-ccs,88d6618c-105f-4488-9e51-e0c4dc7fcc21-ccs,ed1bbbd1-b354-4f75-a228-3f1de06f639f-ccs,1729a99e-a900-451b-ad3f-60ea9b0de6c3-ccs,25f94e4b-1aeb-497c-8b76-b14a88429b65-ccs,3a685849-4683-4452-b191-0ecee4b6fc99-ccs,23375b4f-37a5-4ae9-9061-7c8aaf6b7fa0-ccs,5983973b-889a-4c02-a6e8-0926e25f9668-ccs,4ac8ca93-2f5b-414c-b130-a9ca5fdfb501-ccs,b9660cbb-4b67-43ff-9c81-c29587a1cbad-ccs,68bb0e53-e618-46f4-9c8b-8cac8dde71f7-ccs,d9e8c665-ae87-4001-b647-6b80f7924c49-ccs,52e03796-0d72-4f70-8f93-494de60c937c-ccs,a3998398-4551-4934-8354-08fc5e550884-ccs,e2b44df1-cd25-405e-b5ef-88a4fc2c77e1-ccs,8ba9a20b-495b-4691-bdc9-f90919a318e9-ccs,49ab40a1-a089-45f5-a534-d8364a1b5c4a-ccs,8777c164-217e-41a0-ad7f-94567bec0084-ccs,df01c1bd-7dd0-4bd8-9cf5-49f60dbed48e-ccs,d31c1c37-4144-48ac-81bf-f5aca6036db6-ccs,28e4ea4f-a6cd-4d82-aa19-9be6fc1c9566-ccs,326a4fe6-df57-4a10-8d49-8a9f482ce334-ccs,52c2ae26-2c43-49d8-8e2d-e9302a3d0e0d-ccs,840db0bb-7da8-4e5b-9cb0-a5b2e62e3cd8-ccs,7dd981d9-b016-4c26-ae6b-ca8a8eaa1e1b-ccs,bd1bfcd5-1707-4595-956f-2a59a405f9fb-ccs,188e8755-96f6-4080-868a-b271c589d4be-ccs,5a5176d0-a7f9-43dd-a177-f470ae0549bb-ccs,d117d3a2-b9c3-4ff4-8dcb-3a6dab91f2c2-ccs,e58ea29e-2c80-47d4-a404-ea01210b33a5-ccs,0c2ac71e-c51f-4c38-b985-a25f29c90a3b-ccs,1b365707-3e48-49cd-a09b-30a915fdb76b-ccs,d71cc475-5383-4a9d-964b-a387dce2ce53-ccs,05e263d7-e8ac-41c2-a20f-fce0a6705673-ccs,f511f54b-7b30-4a67-b0da-befe58d65f60-ccs,344f94c2-15d6-4d3b-b9d4-21ce1ec09572-ccs,90ec100d-bd56-4edd-bfcd-99dd906efbd1-ccs,70c31c52-87f7-4ce9-b169-426fc187b421-ccs,f3f26f0b-f61b-4add-a352-a7af2be143bb-ccs,2390b1c9-30d5-4a23-a958-5d9fe5a3ee57-ccs;ON=.;CB=.
chr8	62144164	62144165	chr16	23683866	23683867	BP743	MEDIUM	-	+	RC=25;MD=9.08;GN=PLK1,ENSG00000237810;GI=ENSG00000166851.15,ENSG00000237810.3;GC=25,25;CL=PotentialTransSplicing:25;MQ=11.3767,28.547;MI=0.870996,0.917103;SA=25,25;BP=25;EX=25,25;IN=0,0;AC=chr16:23679339+/chr8:62144383-,chr8:62144164-/chr16:23683866+	RN=6a3460b9-19bb-4ed7-9576-23374e5e8a06-ccs,d54b9e8a-9532-4350-9b9f-09b0e7a56728-ccs,ee8e69b3-b082-4bac-94a7-ecdfc1064b5b-ccs,0727c6c7-57cf-4c4d-aea5-f7127622f9a3-ccs,cfb484d3-c1df-42da-9be6-fc32d628cd79-ccs,4d623f2a-bb43-41b1-96d0-2c6d780710f7-ccs,86c82e14-0767-478b-ac7f-7f5e3feac58e-ccs,f61b6efe-c72e-44a9-bc65-64e58cca30b9-ccs,d7149c08-17cd-4f0e-93e7-25530510340d-ccs,fe9d0669-cab8-4fa4-a4dc-8061581715ce-ccs,9dc899e7-5d18-417b-b57c-4388ef73aed7-ccs,ac2c0d9e-740a-4e5e-8247-646cae226785-ccs,285d0f1e-650d-4d90-8c03-d4120127e14b-ccs,d89dfe61-027c-428f-a7ff-745f56835fdb-ccs,9400d493-ba77-4fc4-8d42-62c712a79626-ccs,70e28190-f006-48c7-a6ee-243e06b08e53-ccs,5b6ef934-3e2b-4c17-83aa-7125c80618ad-ccs,5a949437-ccd7-4075-b3e8-490699a28ed9-ccs,edcb2931-2efb-4a5d-95b0-de84865bd4e1-ccs,1a793a28-8802-471b-93f3-b01dd1fe277a-ccs,581edd10-e20e-4243-88a1-0a41a218461a-ccs,2562daac-8d90-4f90-9c8a-17cd81b5d33d-ccs,de13a3f4-3fd7-474b-8ed8-a061df38ff48-ccs,1153d43c-cd85-4f0a-af6f-3e983a5b9a93-ccs,af319dc2-a5e0-497e-994c-a04bdcf1e289-ccs;ON=.;CB=.
chr8	62863095	62863096	chr7	105142490	105142491	BP725	MEDIUM	-	-	RC=31;MD=5.03;GN=SRPK2P,SRPK2;GI=ENSG00000253431.1,ENSG00000135250.17;GC=31,31;CL=FUSION:31;MQ=28.6786,48.4566;MI=0.885916,0.914078;SA=29,30;BP=31;EX=31,31;IN=0,0;AC=chr7:105388646-/chr8:62863937-,chr8:62863095-/chr7:105142490-	RN=44bb6d9f-5052-47d4-9647-32fc3cd575b2-ccs,57bb56e5-fd15-4f9b-9a75-54b5dda069db-ccs,a4ab0d38-4a03-416d-97b7-b3412fc7fdea-ccs,acca6b86-e04c-4e73-94ba-75000cc81609-ccs,ab8f386e-758d-415e-81ce-5a1ee3ecf39a-ccs,38f2c0ea-50f1-4e36-9d9a-c54b8a9902e6-ccs,4846fd63-5e95-487c-a016-0522875ee17d-ccs,fc0082d8-0b89-4092-a5ca-d8ad3ab3b591-ccs,1d55a4e5-791f-4e8c-9c2d-04b67e1eee11-ccs,9458155e-b3e4-48bc-8f24-659549f43082-ccs,d471f6ec-4820-4349-ade1-429b0cdae383-ccs,f3880181-b6b8-4ba5-8873-3176063fd0cd-ccs,c30532e3-c251-49e7-9e20-018e43f46a12-ccs,7ffb3148-4ccb-409d-9844-0e6c079b2120-ccs,f826a58b-c67e-4015-a5c4-24049745e3ec-ccs,2a74f87d-672a-43f4-8e64-f1dd767449f2-ccs,2df5f0ff-b37c-4873-aa06-b634900692e3-ccs,705794cd-b87d-4b05-bccf-4b4008334364-ccs,5038f636-b48a-4c60-a0d0-8fa1e5ee122e-ccs,caac58ab-780a-43fb-84ad-21f3a5722fc6-ccs,b7c7676c-a86c-4abc-91dd-78466f2095a2-ccs,5e5c4179-eb4a-4640-ab19-08b21f4bc981-ccs,a536d017-a779-48b4-b9d7-b5eb007c4aae-ccs,f663aa49-1772-4a54-8722-4aee743c14b9-ccs,f9477ec6-8cef-48d3-9e1e-8f6188a86a01-ccs,0b1084a4-6d7e-41a2-b1ad-a41a114d2637-ccs,887be7ec-2b43-4ced-875d-ab322db92995-ccs,6358f1bc-2a81-4ac5-a115-fb02e77fbc3f-ccs,734879b0-9de1-48e1-8e93-8a6344b9f415-ccs,83c4db91-5203-4a86-bebc-2690c2ff328f-ccs,a3b80a58-e4cd-4198-a470-6de96c29237b-ccs;ON=.;CB=.
chr8	62863111	62863112	chr7	105118003	105118004	BP724	MEDIUM	-	-	RC=1;MD=0;GN=SRPK2P,SRPK2;GI=ENSG00000253431.1,ENSG00000135250.17;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.874136,0.876147;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr8:62863111-/chr7:105118003-	RN=60b799b7-ed09-4e3a-a93f-4498c223c5de-ccs;ON=.;CB=.
chr8	65634075	65634076	chr4	138482208	138482209	BP723	MEDIUM	-	-	RC=25;MD=12.1;GN=ARMC1,ENSG00000248305;GI=ENSG00000104442.10,ENSG00000248305.1;GC=25,25;CL=PotentialTransSplicing:25;MQ=19.271,59.4353;MI=0.921362,0.888609;SA=25,25;BP=25;EX=25,0;IN=0,0;AC=chr4:138481445-/chr8:65604586-,chr8:65634075-/chr4:138482208-	RN=ab6b7069-d38d-4874-aa65-e2bc71598cda-ccs,92949911-8c9c-477f-887e-40785b9f4b4d-ccs,b79283ff-671d-4315-a76a-b697d347aaba-ccs,9e996a62-2627-488b-913c-0e1c279b5547-ccs,05730bb4-38ab-45d6-86a4-cd9d1d50acb5-ccs,b3ed6488-0592-4ff1-9aa2-762970903c38-ccs,09b04e92-6d01-42fa-a502-0a83ece56050-ccs,3be7ee29-42cd-4539-ba8c-c89f8923f5b6-ccs,020de24a-57e8-4794-a5ce-edc7de71513b-ccs,9e4153d9-4112-4792-ab38-2724bc2ba93c-ccs,cdaa6043-32fd-4090-8d72-05a5194c0454-ccs,88c88c52-eb3b-49f1-8ff9-e716c4bd757a-ccs,728ba1b9-db9b-40b1-b6e9-d1b9f26899df-ccs,58b4cacc-25e7-43cd-8af0-2b21d9d4ac8e-ccs,296a6949-f1e2-4b7b-9b19-418d40971fea-ccs,8cccfe50-6834-4ae7-995c-cdedff3f406a-ccs,d1422ebf-8a15-4b56-a854-aedfcea31909-ccs,74bc9cf9-b565-4458-b1a9-65aed7c09400-ccs,45fee704-a955-42b1-8066-e77bb35a4172-ccs,e5d9c7ce-bc12-4051-afad-67843179f954-ccs,5fd347ab-890c-46b5-aaa3-3a5a903e8114-ccs,749499ab-9c44-4b70-bbd3-f75c2dd6d77b-ccs,4e821a2c-146a-433f-a149-e1b3645f872c-ccs,979f8e99-2302-4b51-8bb6-483ebfd7c0c3-ccs,77b908b3-41df-414e-b768-dd9e05bf6efd-ccs;ON=.;CB=.
chr8	66767392	66767393	chr5	160428657	160428658	BP722	MEDIUM	-	+	RC=4;MD=39.6;GN=PTTG3P,PTTG1;GI=ENSG00000213005.3,ENSG00000164611.13;GC=4,4;CL=FUSION:4;MQ=58.6076,14.0205;MI=0.887166,0.924302;SA=0,4;BP=4;EX=2,4;IN=0,0;AC=chr8:66767392-/chr5:160428657+	RN=6abb7a81-faab-43d1-af48-cf2517e4fabd-ccs,4db2c890-3b2e-4ca6-b777-91ebf9b6bb58-ccs,e57e0264-5d40-4b90-a0fb-d78767312365-ccs,2d6748e7-d124-4dcc-855e-e3b11443c78d-ccs;ON=.;CB=.
chr8	66921989	66921990	chrX	39788198	39788199	BP757	MEDIUM	-	-	RC=1;MD=0;GN=SNHG6,GAPDHP1;GI=ENSG00000245910.9,ENSG00000228232.1;GC=1,1;CL=FUSION:1;MQ=60,1;MI=0.941828,0.877082;SA=0,1;BP=1;EX=1,0;IN=0,0;AC=chr8:66921989-/chrX:39788198-	RN=c35a3219-1447-46c1-8cae-824f5ef5e42d-ccs;ON=.;CB=.
chr8	66984056	66984057	chr1	150353041	150353042	BP713	MEDIUM	-	+	RC=7;MD=37.9;GN=ENSG00000253223,PRPF3;GI=ENSG00000253223.1,ENSG00000117360.13;GC=7,7;CL=FUSION:7;MQ=37.009,60;MI=0.856744,0.867229;SA=0,7;BP=7;EX=7,7;IN=0,0;AC=chr1:150324986+/chr8:66986179-,chr8:66984056-/chr1:150353041+	RN=99fe6419-f826-44cb-a46f-ae035c5e89d5-ccs,e68fa8ee-863c-4d38-b952-f1ca210aaebb-ccs,6d2cc677-88f9-4e68-ac33-a201b01be830-ccs,cea55dca-ae21-4e70-a274-5539e2633508-ccs,6d94cffe-92fd-4f12-bda4-2d3c3869d711-ccs,fe196faf-ff04-4c67-8b2d-6d37b7d8c956-ccs,503bf09d-320d-490e-a475-51284e27f727-ccs;ON=.;CB=.
chr8	66985499	66985500	chr1	150334933	150334934	BP716	MEDIUM	-	+	RC=1;MD=0;GN=PRPF3,ENSG00000253223;GI=ENSG00000117360.13,ENSG00000253223.1;GC=1,1;CL=FUSION:1;MQ=50.7446,60;MI=0.87195,0.948052;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr1:150324986+/chr8:66986179-,chr8:66985499-/chr1:150334933+	RN=aad6e58d-a1d5-442a-9fdb-52e39bbd86d6-ccs;ON=.;CB=.
chr8	67059207	67059208	chr6	93092512	93092513	BP723	MEDIUM	-	-	RC=11;MD=30;GN=COPS5,COPS5P1;GI=ENSG00000121022.14,ENSG00000213187.3;GC=11,11;CL=PotentialTransSplicing:11;MQ=22.7868,14.5406;MI=0.948865,0.919736;SA=9,11;BP=11;EX=11,11;IN=0,0;AC=chr6:93092147-/chr8:67045959-,chr6:93092162-/chr8:67051280-,chr6:93092201-/chr8:67043319-,chr8:67059207-/chr6:93092512-	RN=51df98b0-95b0-4c5c-9975-ef28e6c8f98b-ccs,90045ab1-c82e-4b0c-82ca-e8e5f4499553-ccs,de3d371e-abd2-4330-ba9b-a048f57f6526-ccs,08626bfc-c7a0-4f7d-bc2e-72b61c3830c6-ccs,00bbb87a-3491-4fcd-a603-83e15a30cdb4-ccs,f5f4f743-b67e-4bc0-9db8-72284b0c3463-ccs,2413da8a-1756-454f-9530-6b5bdeae4cd1-ccs,0ca08a45-b9e4-45ed-b325-f1469f0b7dd0-ccs,9c3e5865-a182-4aaf-bf4c-1dc79fb16158-ccs,4b56bae2-519f-469f-a010-aba59108c6d6-ccs,0df895e8-c16b-480b-b4f8-bc467705516d-ccs;ON=.;CB=.
chr8	67061852	67061853	chr6	93092738	93092739	BP724	MEDIUM	-	-	RC=33;MD=43.2;GN=COPS5,COPS5P1;GI=ENSG00000121022.14,ENSG00000213187.3;GC=33,33;CL=PotentialTransSplicing:33;MQ=60,7.26043;MI=0.945997,0.922646;SA=16,28;BP=33;EX=33,21;IN=0,0;AC=chr6:93092147-/chr8:67045959-,chr6:93092162-/chr8:67051280-,chr6:93092201-/chr8:67043319-,chr6:93092505-/chr8:67058212-,chr6:93092738-/chr8:67059444-,chr8:67061852-/chr6:93092738-	RN=38682fe1-6a70-46a2-a19b-6fa75c684c38-ccs,4f3c90d0-9997-4f16-9feb-93f8f9c7bf7e-ccs,f0721a6d-27c6-4703-b938-ab86aaa45d37-ccs,66cb55c4-24d8-4866-bb30-226d347f5f80-ccs,0ae8ef40-c25f-4b36-bd23-21b809a5fbc0-ccs,99a14f7a-2f32-4430-b9fc-f4e4c3c661af-ccs,61aa364d-79b7-42d1-b1cf-7773123780e6-ccs,429c0bd4-2df7-4868-b646-b7eb53d86ef9-ccs,f5d5ad59-ae0c-454e-bf80-3a565b4f2b5c-ccs,11c82ada-b3b0-46a2-9a8e-4ddb0f591ec5-ccs,c40aa14e-0e3d-47e6-acfe-7cd1456c8bb2-ccs,0f4f82a9-42c8-43f6-b622-1197d1902f87-ccs,2acb23d1-215b-42a4-b516-68dd725d4d49-ccs,67f02636-54ea-4ce0-ace3-0e7afb0a62e3-ccs,795e97b0-e3d2-4654-9226-a48fb98b2152-ccs,01f6e1fe-940a-472a-bf42-10b187546894-ccs,9c462a52-37fa-491e-a06e-2906b13f8990-ccs,774b5798-d8d0-4049-8ab2-425d4970931e-ccs,a18587b0-8988-4cde-a9ff-70052a6113aa-ccs,6982f7cb-9902-40d6-ae2c-f87ddaee7480-ccs,a4cf7e85-40b7-4034-b4ea-3e0c1acc6f66-ccs,8dda9d4a-eed4-4433-b98d-280ba990c2d7-ccs,02dce3cd-b876-4288-82ab-0755521e7fbf-ccs,b9ec436a-a11f-442f-aea3-cdf41704e864-ccs,d9c61393-6ec9-4131-a682-da8fb1ec9ba2-ccs,a92ddb26-806b-4983-a0ef-579560f865b0-ccs,c732400b-3132-42aa-80ac-4203b79ac698-ccs,da5d36b4-c979-4c20-afe2-c3ee1bfaa7b1-ccs,07929020-93ab-4ee1-be81-8bbb8b566b00-ccs,9e10d879-725c-43ba-93f7-26830c634d84-ccs,e528e628-e6f7-4fa1-8e77-1cbe1cacf949-ccs,72652d26-961f-4e24-8fd5-ca3144aa2378-ccs,dfe64e01-3bd8-4f04-8228-808d51c5c3b6-ccs;ON=.;CB=.
chr8	67197677	67197678	chr15	26545956	26545957	BP744	MEDIUM	-	-	RC=1;MD=0;GN=ARFGEF1,GABRB3;GI=ENSG00000066777.9,ENSG00000166206.16;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.932833,0.898822;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr8:67197677-/chr15:26545956-	RN=13772fb7-85c6-4c1a-8e3d-40e602c9fc57-ccs;ON=.;CB=.
chr8	70103423	70103424	chr12	49272959	49272960	BP733	MEDIUM	-	+	RC=1;MD=0;GN=H2AZP2,TUBA1C;GI=ENSG00000253173.3,ENSG00000167553.17;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.897365,0.92663;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr8:70103423-/chr12:49272959+	RN=909e4036-fd4a-4432-a1cb-e628c04d69fd-ccs;ON=.;CB=.
chr8	70103423	70103424	chr2	174719809	174719810	BP715	MEDIUM	-	+	RC=1;MD=0;GN=H2AZP2,ENSG00000290018;GI=ENSG00000253173.3,ENSG00000290018.1;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.918471,0.907708;SA=1,0;BP=1;EX=0,1;IN=0,0;AC=chr8:70103423-/chr2:174719809+	RN=133ad54e-c53d-4127-b76c-64b55b113185-ccs;ON=.;CB=.
chr8	70103423	70103424	chr3	40761545	40761546	BP718	MEDIUM	-	+	RC=1;MD=0;GN=H2AZP2,RPS27P4;GI=ENSG00000253173.3,ENSG00000234287.1;GC=1,1;CL=FUSION:1;MQ=1,0;MI=0.874346,0.903974;SA=0,1;BP=1;EX=0,0;IN=0,1;AC=chr8:70103423-/chr3:40761545+	RN=f3bedbc9-f554-47c4-859d-49ccebdcdbfb-ccs;ON=.;CB=.
chr8	70103943	70103944	chr1	95246756	95246757	BP717	MEDIUM	-	+	RC=1;MD=0;GN=H2AZP2,RWDD3;GI=ENSG00000253173.3,ENSG00000122481.17;GC=1,1;CL=FUSION:1;MQ=55,60;MI=0.897338,0.951965;SA=1,0;BP=1;EX=0,1;IN=0,0;AC=chr8:70103943-/chr1:95246756+	RN=8a01ed69-c821-4a84-b25d-acc80ff39a61-ccs;ON=.;CB=.
